"","adj.P.Val","P.Value","t","B","logFC"
"ATG10",0.264,0.212,1.308247,-6.24058,0.258131
"CD3E",0.264,0.212,-1.30801,-6.24087,-0.2973134
"ACBD4",0.264,0.212,1.307443,-6.24157,0.1573511
"BMP6",0.265,0.213,-1.30406,-6.24576,-0.2577901
"KIAA0182",0.265,0.213,-1.303883,-6.24598,-0.3164081
"AP2M1",0.265,0.213,-1.303193,-6.24683,-0.2008784
"SIPA1L2",0.266,0.214,-1.30208,-6.24821,-0.4367421
"RNASEH2A",0.266,0.214,-1.300384,-6.25031,-0.1490239
"XLOC_l2_003599",0.266,0.214,1.300087,-6.25067,0.2776067
"ADAM19",0.267,0.215,-1.298598,-6.25251,-0.1707686
"LILRA6",0.268,0.215,-1.297346,-6.25405,-0.3430634
"DYTN",0.269,0.216,1.294601,-6.25743,0.3076316
"FCRL6",0.27,0.217,-1.291725,-6.26097,-0.3637444
"LAMB2",0.27,0.217,1.291486,-6.26126,0.167776
"ZNF547",0.27,0.217,-1.29084,-6.26205,-0.2415177
"LDLRAP1",0.27,0.218,1.289922,-6.26318,0.2681354
"CSHL1",0.27,0.218,1.289545,-6.26364,0.1585342
"TUBA1A",0.272,0.219,-1.28575,-6.26829,-0.3313861
"RILPL1",0.272,0.219,1.285295,-6.26885,0.2538733
"RUFY1",0.272,0.219,-1.28493,-6.26929,-0.3647846
"SLC50A1",0.273,0.22,-1.283667,-6.27084,-0.2508354
"FPR2",0.273,0.22,-1.283626,-6.27089,-0.3208501
"XLOC_009023",0.273,0.22,1.282415,-6.27237,0.175252
"ZNF343",0.273,0.22,-1.28179,-6.27313,-0.2545762
"LOC100652727",0.274,0.221,-1.280558,-6.27463,-0.2183648
"USP10",0.274,0.221,-1.28053,-6.27467,-0.2406016
"NAA25",0.274,0.221,-1.278891,-6.27666,-0.280315
"NFE2L3",0.275,0.222,-1.277814,-6.27798,-0.2121808
"ZNF397",0.275,0.222,1.276285,-6.27984,0.1810032
"TMED6",0.275,0.222,1.275935,-6.28026,0.1970879
"XLOC_l2_010569",0.276,0.223,1.275774,-6.28046,0.1717688
"FOLR2",0.276,0.223,-1.274018,-6.28259,-0.2081655
"TRIM13",0.276,0.223,1.273759,-6.28291,0.2011991
"LOC100130097",0.276,0.223,1.273561,-6.28315,0.1341139
"IGSF3",0.277,0.224,1.27255,-6.28437,0.1505467
"SMEK1",0.277,0.224,1.271549,-6.28559,0.1321974
"XLOC_000754",0.278,0.225,1.270096,-6.28735,0.2208734
"DAPK1",0.279,0.225,-1.267588,-6.29039,-0.3523651
"PTGIR",0.279,0.226,1.267021,-6.29107,0.164976
"CSNK1A1L",0.279,0.226,-1.266994,-6.2911,-0.3251058
"IL24",0.279,0.226,1.26643,-6.29179,0.2694186
"GOLGA6L9",0.279,0.226,-1.266285,-6.29196,-0.1900764
"ERN1",0.279,0.226,-1.265964,-6.29235,-0.2643289
"ARID5A",0.279,0.226,-1.265617,-6.29277,-0.1507451
"LOC100653210",0.28,0.227,-1.264244,-6.29443,-0.5693998
"ZNF689",0.281,0.227,-1.26213,-6.29698,-0.1286917
"POT1",0.281,0.227,-1.261988,-6.29715,-0.3210593
"NKX2-5",0.281,0.227,1.261629,-6.29758,0.190279
"LILRA2",0.281,0.228,-1.261043,-6.29829,-0.2374137
"MREG",0.282,0.228,1.259314,-6.30037,0.1853006
"TSEN2",0.282,0.228,1.258675,-6.30114,0.2196266
"C22orf23",0.282,0.229,1.258142,-6.30178,0.1640455
"SDC3",0.282,0.229,1.257552,-6.30249,0.2004055
"WDTC1",0.282,0.229,-1.256975,-6.30318,-0.2434959
"PLEKHG2",0.283,0.229,-1.255928,-6.30444,-0.2911715
"ADCK4",0.283,0.23,1.255158,-6.30537,0.1836309
"FAM116B",0.285,0.231,-1.251346,-6.30994,-0.1646147
"TEX261",0.285,0.231,-1.250644,-6.31078,-0.214471
"HIST1H2AG",0.285,0.232,-1.249947,-6.31161,-0.3510468
"ANO10",0.286,0.232,-1.247372,-6.31469,-0.1719964
"RAB40AL",0.287,0.233,1.245754,-6.31662,0.1675438
"NHLRC2",0.287,0.233,-1.245176,-6.31731,-0.2069446
"MRPS25",0.288,0.234,-1.244034,-6.31867,-0.1663114
"C20orf94",0.288,0.234,1.242918,-6.32,0.1192934
"POLA2",0.288,0.234,1.241896,-6.32122,0.1847476
"PRKAR1B",0.289,0.235,-1.240482,-6.3229,-0.2585828
"PHKA1",0.289,0.235,1.240368,-6.32303,0.2983267
"TYMS",0.29,0.236,-1.238432,-6.32534,-0.3334925
"ZNF165",0.29,0.236,-1.238226,-6.32558,-0.250801
"ZNF552",0.29,0.236,1.236807,-6.32726,0.2164105
"PRKXP1",0.29,0.236,-1.23677,-6.32731,-0.2206278
"HMOX1",0.291,0.237,-1.235663,-6.32862,-0.1751998
"MGLL",0.291,0.237,-1.233979,-6.33062,-0.3930048
"STX6",0.292,0.238,-1.232296,-6.33261,-0.1971148
"SUGP2",0.292,0.238,-1.231344,-6.33373,-0.1894303
"CKS1B",0.293,0.239,1.230361,-6.33489,0.1563051
"MRS2",0.293,0.239,-1.230218,-6.33506,-0.1620829
"PSTK",0.293,0.239,-1.229566,-6.33583,-0.1341406
"FAT3",0.293,0.239,1.228982,-6.33652,0.179508
"PIBF1",0.295,0.24,-1.225957,-6.34009,-0.3126933
"TTC12",0.295,0.24,1.225369,-6.34078,0.2831095
"MYO7A",0.295,0.241,1.224776,-6.34148,0.2643613
"ABCB1",0.295,0.241,-1.224298,-6.34204,-0.4931203
"S1PR2",0.297,0.242,-1.220895,-6.34604,-0.1646204
"GRASP",0.297,0.243,-1.219358,-6.34784,-0.1527386
"GABBR1",0.297,0.243,1.218639,-6.34869,0.2515298
"APOL3",0.298,0.243,-1.218127,-6.34929,-0.1984901
"APBA2",0.298,0.243,1.217256,-6.35031,0.1484195
"ABTB2",0.299,0.244,-1.214476,-6.35356,-0.1620644
"XLOC_005137",0.3,0.245,1.213101,-6.35517,0.1599145
"EHMT1",0.3,0.245,-1.212931,-6.35537,-0.2225429
"FAM115A",0.302,0.247,-1.207242,-6.362,-0.2618535
"TRRAP",0.303,0.248,1.205545,-6.36397,0.4322636
"ZNF263",0.303,0.248,-1.204379,-6.36532,-0.2729366
"ZNF839",0.304,0.249,1.203387,-6.36647,0.1722517
"B3GNT3",0.304,0.249,-1.20231,-6.36772,-0.1667161
"MPHOSPH8",0.305,0.25,1.199486,-6.37099,0.1670189
"GNG5",0.305,0.25,-1.199429,-6.37106,-0.2476774
"SCGB3A2",0.305,0.25,1.19939,-6.37111,0.2423859
"SUV39H1",0.305,0.25,-1.19928,-6.37123,-0.2241316
"SMAD3",0.305,0.25,-1.199247,-6.37127,-0.2574881
"SERF2",0.306,0.251,-1.197792,-6.37295,-0.1234327
"FBXO22",0.306,0.251,1.197692,-6.37307,0.1580484
"FBXL17",0.309,0.254,1.19019,-6.38172,0.188271
"TMEM52",0.309,0.254,1.189765,-6.38221,0.2070039
"ZDHHC14",0.31,0.254,1.188089,-6.38413,0.2027306
"DDX26B",0.311,0.255,-1.186545,-6.3859,-0.1971173
"PSD4",0.311,0.255,-1.185709,-6.38686,-0.1864347
"AGXT2L2",0.311,0.255,1.185609,-6.38698,0.1608412
"ZNF138",0.311,0.256,-1.184843,-6.38786,-0.2263889
"GPBAR1",0.311,0.256,-1.184392,-6.38837,-0.1958077
"ROM1",0.312,0.256,1.183258,-6.38967,0.1156752
"SLC22A15",0.313,0.258,-1.179415,-6.39406,-0.2084452
"PARP10",0.315,0.259,1.175033,-6.39906,0.2245176
"AFF3",0.316,0.26,-1.173166,-6.40118,-0.318028
"BYSL",0.316,0.26,1.172799,-6.4016,0.2264795
"RAB13",0.317,0.261,-1.171521,-6.40305,-0.2319435
"YDJC",0.317,0.261,1.171265,-6.40334,0.1825877
"AGBL3",0.318,0.262,1.168396,-6.40659,0.2490655
"CPNE9",0.318,0.262,1.167447,-6.40766,0.1188139
"XPO5",0.319,0.263,-1.165581,-6.40978,-0.1460069
"MAGEE2",0.32,0.263,1.164465,-6.41104,0.1828374
"TRIM16L",0.32,0.264,-1.164321,-6.4112,-0.3002763
"ANO7",0.32,0.264,1.164306,-6.41122,0.1781754
"ITGA5",0.32,0.264,-1.164038,-6.41152,-0.2901681
"METTL1",0.32,0.264,-1.162721,-6.41301,-0.1987183
"CD46",0.32,0.264,-1.162517,-6.41323,-0.2110895
"STS",0.32,0.264,-1.162213,-6.41358,-0.1783241
"TMLHE",0.321,0.264,1.162052,-6.41376,0.2251995
"LOC100509323",0.321,0.265,1.161666,-6.4142,0.4134859
"BOLA2B",0.322,0.266,1.158498,-6.41776,0.1459033
"LPPR2",0.322,0.266,-1.158042,-6.41827,-0.2783283
"XLOC_l2_001302",0.323,0.267,1.155486,-6.42115,0.2016892
"GABPB1",0.324,0.267,1.154551,-6.42219,0.1745274
"TRIM21",0.324,0.267,-1.154433,-6.42233,-0.3163747
"ADAD2",0.325,0.268,-1.15217,-6.42486,-0.1155343
"GLT1D1",0.325,0.269,-1.151668,-6.42542,-0.2971267
"LOC286109",0.325,0.269,1.15124,-6.4259,0.212422
"C14orf49",0.325,0.269,-1.15046,-6.42678,-0.2173058
"CRB3",0.325,0.269,1.150297,-6.42696,0.1423092
"STK38",0.326,0.27,-1.148569,-6.42889,-0.2124761
"CLEC11A",0.326,0.27,-1.148157,-6.42935,-0.1392751
"DCDC1",0.326,0.27,1.147781,-6.42977,0.1709114
"EPB41L1",0.328,0.271,1.144943,-6.43293,0.1483368
"LOC100506452",0.328,0.271,-1.144943,-6.43293,-0.2236191
"ZNF780B",0.328,0.272,-1.14394,-6.43405,-0.4328083
"NCOR1",0.329,0.272,-1.142522,-6.43563,-0.1520002
"CLGN",0.329,0.273,1.141112,-6.43719,0.1487471
"KRT72",0.33,0.274,1.138669,-6.4399,0.3653596
"MRPS26",0.33,0.274,-1.138149,-6.44048,-0.1419788
"TLR9",0.33,0.274,1.138036,-6.44061,0.2166722
"ANKRD11",0.331,0.275,-1.136608,-6.44219,-0.1270542
"PHKB",0.332,0.275,-1.135539,-6.44337,-0.1830742
"PCDHA4",0.332,0.275,1.135332,-6.4436,0.1635577
"PRKX",0.332,0.275,-1.135109,-6.44385,-0.2205118
"HIST1H2BO",0.332,0.275,-1.134705,-6.44429,-0.1931484
"CLEC4E",0.333,0.276,-1.132387,-6.44685,-0.3153527
"OGFOD2",0.333,0.277,1.131061,-6.44832,0.1906678
"XLOC_l2_000941",0.334,0.277,1.130254,-6.44921,0.5769311
"PIEZO1",0.334,0.277,-1.130045,-6.44944,-0.1373359
"SLAMF1",0.334,0.278,-1.129204,-6.45036,-0.2032779
"ZNF619",0.334,0.278,1.128954,-6.45064,0.1711819
"PGBD4",0.334,0.278,-1.128783,-6.45083,-0.2070802
"WDYHV1",0.336,0.279,-1.126029,-6.45385,-0.1710677
"PFN1",0.336,0.279,-1.125117,-6.45486,-0.1787065
"SEMA4A",0.336,0.28,-1.124322,-6.45573,-0.2893625
"XLOC_014001",0.337,0.28,1.123308,-6.45684,0.1918656
"C16orf5",0.337,0.281,1.122022,-6.45825,0.1566371
"BSDC1",0.337,0.281,-1.121545,-6.45877,-0.1998012
"TAF8",0.338,0.281,1.119682,-6.46081,0.1988144
"SPG21",0.339,0.282,-1.118954,-6.4616,-0.1880485
"SYT15",0.339,0.282,1.118227,-6.4624,0.1269164
"CEP250",0.339,0.282,1.118048,-6.46259,0.1638731
"PPP2R5D",0.339,0.282,-1.117235,-6.46348,-0.1425375
"XLOC_013615",0.34,0.283,-1.115402,-6.46548,-0.1519792
"LOC100652755",0.341,0.284,-1.114073,-6.46693,-0.522852
"LOC100506447",0.341,0.284,1.113266,-6.46781,0.1284573
"LOC202025",0.341,0.284,-1.112882,-6.46822,-0.2733479
"MCART1",0.342,0.285,-1.112021,-6.46916,-0.1578204
"ABR",0.343,0.286,-1.108062,-6.47346,-0.1854338
"ASL",0.344,0.286,-1.107747,-6.4738,-0.2381975
"RASA1",0.344,0.287,-1.106715,-6.47492,-0.1443379
"ZBTB34",0.345,0.288,-1.104848,-6.47694,-0.249527
"CEP164",0.345,0.288,-1.104847,-6.47694,-0.1384025
"C15orf59",0.345,0.288,-1.104393,-6.47743,-0.1732504
"LOC100132352",0.346,0.289,-1.101714,-6.48032,-0.2591916
"MBTPS1",0.346,0.289,-1.101531,-6.48052,-0.208065
"ZFP92",0.347,0.289,-1.101186,-6.48089,-0.1682172
"PANX2",0.347,0.29,1.099862,-6.48232,0.1347518
"ADCK1",0.347,0.29,1.099323,-6.4829,0.2223324
"ZNF441",0.347,0.29,1.099043,-6.4832,0.1319003
"VPS39",0.348,0.29,-1.098793,-6.48347,-0.2443025
"PROS1",0.348,0.29,-1.098035,-6.48428,-0.4913877
"LPP",0.349,0.292,-1.095467,-6.48704,-0.3496603
"POLD1",0.35,0.292,1.09449,-6.48809,0.1658973
"ZNF100",0.35,0.292,-1.094469,-6.48811,-0.3347847
"AQP5",0.35,0.292,1.094411,-6.48817,0.1510015
"XLOC_l2_004986",0.351,0.293,-1.09102,-6.49181,-0.1908433
"XLOC_l2_007025",0.352,0.295,1.088373,-6.49464,0.3537526
"MARCKSL1",0.355,0.297,-1.08284,-6.50053,-0.2786468
"UCN3",0.356,0.298,-1.080401,-6.50312,-0.1103886
"ZDHHC22",0.356,0.298,1.079547,-6.50403,0.1122938
"KNTC1",0.357,0.299,1.078788,-6.50483,0.1694084
"DYSF",0.357,0.299,-1.078482,-6.50515,-0.3086994
"RXFP4",0.357,0.299,1.078032,-6.50563,0.1876448
"OGFR",0.357,0.299,-1.077718,-6.50596,-0.1274936
"FCRL1",0.357,0.299,1.077346,-6.50636,0.2832849
"RBM47",0.36,0.302,-1.072211,-6.51178,-0.2469531
"CIC",0.36,0.302,-1.071135,-6.51291,-0.1599491
"LIN9",0.36,0.302,1.070744,-6.51333,0.3393908
"TFCP2L1",0.362,0.303,1.068127,-6.51608,0.1295558
"ANKRD39",0.362,0.304,1.067686,-6.51654,0.1258068
"IVD",0.362,0.304,-1.067508,-6.51673,-0.1877748
"C2orf62",0.362,0.304,-1.067412,-6.51683,-0.1400358
"KCNA3",0.362,0.304,-1.067282,-6.51697,-0.1949272
"RIN1",0.363,0.304,1.065859,-6.51846,0.1301973
"KRTAP9-1",0.363,0.304,1.065855,-6.51846,0.1227538
"NSUN3",0.363,0.304,1.065459,-6.51888,0.2031117
"PRKACA",0.365,0.306,-1.061436,-6.52309,-0.1775186
"MRPL49",0.365,0.307,1.060676,-6.52388,0.2173606
"ZNF296",0.365,0.307,-1.060494,-6.52407,-0.1401522
"RBM28",0.365,0.307,-1.059853,-6.52474,-0.1128076
"ZMYM6NB",0.366,0.308,-1.058049,-6.52662,-0.1595129
"GHRL",0.368,0.309,-1.054297,-6.53053,-0.2619175
"ITGB1BP2",0.368,0.309,1.054278,-6.53055,0.1283817
"PKD1L3",0.368,0.31,-1.0532,-6.53167,-0.156984
"ALKBH7",0.371,0.312,-1.048702,-6.53633,-0.255737
"PGBD3",0.371,0.312,1.047778,-6.53728,0.2769583
"BAZ2A",0.371,0.312,1.047729,-6.53734,0.3009172
"PGCP",0.371,0.312,1.04762,-6.53745,0.3583053
"CAPN7",0.371,0.313,1.047291,-6.53779,0.2591968
"LOC643669",0.371,0.313,1.046815,-6.53828,0.1034462
"SELPLG",0.372,0.313,-1.046526,-6.53858,-0.1510367
"CALCOCO2",0.372,0.313,-1.045648,-6.53948,-0.1562923
"FOXJ2",0.372,0.314,-1.044756,-6.5404,-0.3254612
"RNF157",0.373,0.314,-1.042954,-6.54226,-0.1508417
"PHF19",0.374,0.315,1.04176,-6.54349,0.1778804
"TBPL1",0.374,0.315,1.041196,-6.54407,0.1720011
"SLC15A4",0.375,0.316,-1.040419,-6.54487,-0.2387349
"HIST1H4I",0.375,0.316,-1.040354,-6.54493,-0.2028588
"REPIN1",0.375,0.316,-1.039477,-6.54583,-0.2140283
"XLOC_l2_008221",0.375,0.316,1.038702,-6.54663,0.3569044
"SLC31A1",0.375,0.316,-1.038487,-6.54685,-0.2675972
"RLTPR",0.376,0.317,1.037758,-6.5476,0.145656
"ZNF10",0.376,0.317,-1.037674,-6.54768,-0.2734981
"ITGAX",0.376,0.318,-1.035921,-6.54948,-0.3180042
"SLC24A4",0.377,0.318,-1.035355,-6.55006,-0.2916228
"PEF1",0.377,0.318,-1.03457,-6.55086,-0.1676518
"ARMC6",0.379,0.32,-1.030952,-6.55456,-0.1301071
"PIDD",0.379,0.32,-1.029963,-6.55556,-0.1059607
"CCDC90A",0.381,0.322,-1.026263,-6.55933,-0.1732993
"EXOC7",0.381,0.322,1.025761,-6.55984,0.1326157
"CST7",0.382,0.322,-1.025251,-6.56035,-0.2037266
"DNAJC30",0.382,0.322,-1.025196,-6.56041,-0.1687872
"NFS1",0.382,0.323,-1.024843,-6.56077,-0.150762
"FGF5",0.383,0.324,-1.021793,-6.56386,-0.1121037
"POTEE",0.384,0.324,-1.02089,-6.56477,-0.1469946
"ASAP1",0.384,0.325,-1.01943,-6.56624,-0.179858
"HIF1AN",0.385,0.325,-1.018658,-6.56702,-0.1271772
"MFAP3L",0.386,0.326,-1.016803,-6.56889,-0.2874642
"SIGLEC5",0.387,0.328,-1.013962,-6.57175,-0.3624828
"LOC100510710",0.388,0.328,-1.012079,-6.57364,-0.1951704
"PCK2",0.388,0.329,-1.011761,-6.57396,-0.2471682
"ADAM15",0.388,0.329,-1.011398,-6.57432,-0.2538389
"MAD2L1BP",0.389,0.33,-1.009284,-6.57644,-0.2293631
"TAGLN",0.389,0.33,1.00924,-6.57649,0.1545027
"COPG",0.39,0.33,-1.008328,-6.5774,-0.14102
"XLOC_005101",0.39,0.33,-1.007814,-6.57791,-0.1823311
"ZNF780A",0.39,0.331,-1.007334,-6.57839,-0.1807
"CSRNP1",0.39,0.331,-1.006901,-6.57882,-0.2301652
"HDHD3",0.39,0.331,1.006593,-6.57913,0.1431094
"PLB1",0.39,0.331,-1.006571,-6.57915,-0.3031953
"CD40",0.391,0.332,1.005122,-6.5806,0.1679498
"SLC25A34",0.393,0.334,1.000874,-6.58483,0.1177012
"PTPRU",0.393,0.334,1.000161,-6.58554,0.1607929
"PARP12",0.394,0.334,-1.000028,-6.58567,-0.1222749
"CADM1",0.394,0.335,0.998408,-6.58728,0.2524251
"LOC100128184",0.395,0.335,0.997779,-6.5879,0.1166245
"TRAK1",0.395,0.335,-0.997099,-6.58857,-0.1360946
"DOK4",0.396,0.337,0.994159,-6.59148,0.1287122
"COQ6",0.397,0.337,-0.992874,-6.59275,-0.1262496
"LOC645427",0.397,0.338,0.99256,-6.59306,0.1412547
"METTL15",0.397,0.338,-0.992034,-6.59358,-0.1449771
"FAM189B",0.398,0.338,-0.991581,-6.59403,-0.1546049
"C2orf43",0.398,0.338,0.991523,-6.59408,0.2089895
"FFAR2",0.399,0.339,-0.98922,-6.59635,-0.2804231
"SARDH",0.399,0.339,0.989123,-6.59644,0.2308997
"ATP2B2",0.399,0.339,0.989105,-6.59646,0.1230754
"TRIM7",0.399,0.339,-0.988767,-6.5968,-0.2860082
"CCDC96",0.4,0.34,0.987371,-6.59817,0.1525072
"NRM",0.4,0.341,-0.986092,-6.59942,-0.2071498
"SNORA66",0.401,0.342,-0.98387,-6.6016,-0.2563929
"GPER",0.402,0.342,0.982727,-6.60272,0.1913033
"S1PR3",0.402,0.343,0.982034,-6.6034,0.387376
"ST6GALNAC2",0.402,0.343,-0.981733,-6.60369,-0.3645275
"SGTA",0.404,0.344,0.979443,-6.60592,0.1210902
"PARVG",0.404,0.344,-0.978023,-6.60731,-0.1937029
"CCT5",0.405,0.345,0.976835,-6.60847,0.1454851
"BTBD8",0.407,0.347,0.972991,-6.6122,0.0983988
"EPB41L4A",0.409,0.349,0.969565,-6.61551,0.2232098
"JMJD4",0.409,0.349,-0.968094,-6.61694,-0.1861258
"STEAP4",0.41,0.35,-0.967387,-6.61762,-0.2254326
"ZNF23",0.41,0.35,-0.966376,-6.61859,-0.2052274
"DNM1",0.41,0.35,0.966099,-6.61886,0.1023257
"PATL2",0.41,0.35,-0.966023,-6.61893,-0.2778599
"CD248",0.41,0.35,0.965836,-6.61911,0.1499983
"ARSG",0.411,0.351,0.965184,-6.61974,0.1914027
"XLOC_l2_011027",0.411,0.351,0.963925,-6.62095,0.1233273
"C1orf85",0.412,0.352,-0.963257,-6.62159,-0.2094548
"KCNIP2",0.412,0.352,0.962369,-6.62245,0.2507482
"EWSR1",0.412,0.352,0.962132,-6.62267,0.2162801
"ATP9B",0.412,0.352,0.961929,-6.62287,0.2352682
"FAM177B",0.413,0.353,0.960761,-6.62399,0.2586085
"TMCC3",0.413,0.353,-0.960311,-6.62442,-0.2644925
"TRIM52",0.413,0.353,-0.960233,-6.62449,-0.1090586
"ANKRD35",0.413,0.353,-0.959893,-6.62482,-0.1676983
"AGAP11",0.414,0.354,-0.958546,-6.62611,-0.1269608
"SPDYE1",0.414,0.354,-0.958394,-6.62626,-0.311903
"HSPG2",0.415,0.355,0.95682,-6.62776,0.1244528
"C17orf70",0.415,0.355,0.956581,-6.62799,0.0996796
"IL2RA",0.415,0.355,-0.956513,-6.62805,-0.1670578
"C19orf48",0.416,0.356,-0.954044,-6.63041,-0.1023465
"MOS",0.416,0.356,0.953951,-6.6305,0.142377
"HIATL1",0.418,0.358,0.950894,-6.63341,0.1169833
"RAPH1",0.418,0.358,0.950878,-6.63342,0.1622034
"KLHL5",0.418,0.358,-0.950581,-6.6337,-0.1597046
"COPS8",0.418,0.358,-0.950335,-6.63394,-0.1539596
"XLOC_l2_006036",0.418,0.358,0.949928,-6.63432,0.4712092
"LOC100507459",0.419,0.358,0.949111,-6.6351,0.1179822
"AMH",0.419,0.359,0.94769,-6.63645,0.1365339
"C6orf127",0.42,0.359,-0.94726,-6.63685,-0.1374046
"CTBP2",0.42,0.359,-0.947169,-6.63694,-0.3344297
"FCGR1B",0.42,0.36,-0.946599,-6.63748,-0.2813977
"AVIL",0.42,0.36,0.946388,-6.63768,0.2972506
"ZNF544",0.421,0.361,-0.9443,-6.63965,-0.187957
"MAP4K1",0.421,0.361,-0.94401,-6.63993,-0.1826835
"RHEBL1",0.423,0.363,0.940627,-6.64312,0.107405
"BAGE",0.423,0.363,0.940278,-6.64344,0.1490969
"MAFA",0.424,0.364,-0.938516,-6.6451,-0.1239846
"S100A13",0.424,0.364,-0.938408,-6.6452,-0.1265491
"AIM2",0.427,0.366,-0.933449,-6.64985,-0.2783475
"TTLL7",0.427,0.366,0.933381,-6.64991,0.2690768
"NAP1L4",0.428,0.367,-0.932083,-6.65112,-0.1377029
"EXOSC5",0.428,0.367,-0.931969,-6.65123,-0.1582957
"SHH",0.429,0.369,0.928663,-6.65431,0.154951
"GALT",0.43,0.369,-0.927116,-6.65575,-0.1701248
"SPHAR",0.43,0.37,-0.926372,-6.65644,-0.2160619
"TCP11L1",0.431,0.37,-0.925061,-6.65766,-0.2039475
"NPTN",0.432,0.371,-0.924146,-6.65851,-0.2268576
"KLKB1",0.432,0.371,0.924123,-6.65853,0.1472024
"FLT4",0.432,0.371,0.923577,-6.65903,0.1589656
"INTS5",0.432,0.371,-0.923021,-6.65955,-0.1462346
"RRAS",0.433,0.372,0.921802,-6.66067,0.2460722
"WRB",0.433,0.372,-0.921783,-6.66069,-0.1404607
"ORAI2",0.436,0.375,0.915542,-6.66644,0.2305052
"HIST2H4B",0.436,0.375,-0.915257,-6.66671,-0.2104671
"GTF2H1",0.436,0.376,-0.914937,-6.667,-0.2004946
"CHEK2",0.438,0.377,-0.911877,-6.66981,-0.1147234
"RGS14",0.438,0.378,-0.91055,-6.67102,-0.1589504
"C22orf43",0.439,0.378,-0.909361,-6.67211,-0.2259026
"DHRS7B",0.439,0.379,-0.908942,-6.67249,-0.1085262
"PPP6R1",0.439,0.379,-0.908911,-6.67252,-0.1116415
"KIF21B",0.44,0.379,-0.907393,-6.6739,-0.1255957
"CA4",0.44,0.379,0.907177,-6.6741,0.2788063
"EIF2B2",0.441,0.38,-0.906591,-6.67463,-0.1387503
"ZBTB26",0.441,0.38,0.906359,-6.67485,0.1209917
"MAPK13",0.442,0.381,0.903709,-6.67726,0.1567887
"PXMP4",0.442,0.381,-0.903264,-6.67766,-0.1166142
"EIF2C3",0.442,0.382,0.902528,-6.67833,0.0998069
"LOC100130009",0.442,0.382,-0.90251,-6.67834,-0.2199598
"GNMT",0.444,0.383,0.900296,-6.68035,0.2040321
"EPHX1",0.444,0.383,0.899623,-6.68096,0.1685036
"ZNF772",0.446,0.385,-0.896317,-6.68394,-0.2942248
"LRRC48",0.446,0.385,-0.895825,-6.68439,-0.109382
"TRAF3",0.446,0.386,0.895446,-6.68473,0.1639698
"TNNC2",0.447,0.386,-0.894434,-6.68564,-0.2115402
"ANO9",0.447,0.386,-0.894037,-6.686,-0.1701395
"AGBL5",0.447,0.386,-0.893999,-6.68603,-0.1530453
"RPP38",0.447,0.387,-0.893446,-6.68653,-0.1653356
"GPR152",0.449,0.388,-0.890385,-6.68928,-0.1097026
"CALCRL",0.45,0.389,-0.888482,-6.69098,-0.177482
"GAB3",0.45,0.389,-0.8882,-6.69123,-0.1817812
"LOC100130453",0.451,0.39,0.887325,-6.69202,0.0926487
"BRD9",0.451,0.39,-0.887246,-6.69209,-0.1059108
"PI16",0.452,0.391,0.885088,-6.69401,0.2794573
"WDR13",0.452,0.391,-0.884891,-6.69419,-0.0965784
"KLC1",0.452,0.392,-0.883635,-6.69531,-0.1221932
"GALM",0.453,0.392,0.883306,-6.6956,0.1545766
"LOC400682",0.453,0.392,-0.88283,-6.69602,-0.2135978
"KIF1C",0.454,0.393,-0.8806,-6.69801,-0.0998547
"TARBP1",0.454,0.394,-0.879785,-6.69873,-0.1305967
"STK25",0.456,0.395,0.877208,-6.70101,0.180064
"FAM178A",0.457,0.396,0.875264,-6.70273,0.1866385
"PRKAR1A",0.457,0.396,-0.874869,-6.70308,-0.2245544
"CLEC1B",0.457,0.397,-0.874179,-6.70369,-0.267297
"KLF8",0.458,0.397,0.873867,-6.70396,0.2362933
"RAB5C",0.458,0.398,-0.87239,-6.70526,-0.1304127
"SH2B1",0.459,0.398,-0.871461,-6.70608,-0.1680976
"CRYBB2",0.459,0.399,-0.870417,-6.707,-0.1771867
"NIP7",0.46,0.399,-0.869545,-6.70776,-0.1376046
"DAPK2",0.46,0.399,-0.869181,-6.70808,-0.2212144
"MS4A4A",0.461,0.4,0.868287,-6.70886,0.2073571
"C21orf56",0.461,0.4,-0.86798,-6.70913,-0.1322018
"FAM98A",0.461,0.4,-0.867889,-6.70921,-0.1794411
"MRPL37",0.461,0.4,0.86776,-6.70933,0.1737177
"ZNF550",0.461,0.4,-0.867031,-6.70997,-0.1051907
"UPP1",0.461,0.401,-0.866761,-6.7102,-0.1086874
"7-Mar",0.462,0.401,-0.866172,-6.71072,-0.2359367
"C20orf196",0.462,0.401,0.865085,-6.71167,0.142341
"IL4I1",0.463,0.402,-0.863184,-6.71333,-0.1541852
"TLK2",0.465,0.404,-0.859925,-6.71616,-0.1139153
"CD58",0.465,0.404,0.859433,-6.71659,0.1163447
"IL21R",0.465,0.404,-0.859287,-6.71672,-0.154964
"ZNFX1",0.466,0.405,-0.858184,-6.71767,-0.1983931
"ARMCX1",0.467,0.406,0.856631,-6.71902,0.1198942
"GNAL",0.467,0.406,0.855779,-6.71976,0.106175
"C5orf42",0.468,0.407,-0.855495,-6.72,-0.1193126
"ONECUT3",0.468,0.407,0.855405,-6.72008,0.1151781
"SSH2",0.468,0.407,0.855244,-6.72022,0.1581991
"RALGDS",0.468,0.407,-0.854133,-6.72118,-0.1208764
"SNX27",0.468,0.407,-0.853846,-6.72143,-0.1578732
