"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DGCR2",-0.241832236220041,9.01181583507228,-1.92884680858077,0.0611928022267967,0.1845429608514,-4.75926452447707
"WDR20",-0.234251856332269,6.35135160653335,-1.92884187882498,0.0611934343464715,0.1845429608514,-4.75927321869564
"C12orf43",-0.295782887440837,4.79583472033731,-1.92882255580765,0.0611959121013827,0.1845429608514,-4.75930729699048
"MINDY2",-0.218832595009758,10.4239943732969,-1.92841862872255,0.0612477267031029,0.184658843797561,-4.76001960342829
"RTF1",-0.609603096292327,2.29568677823768,-1.92817973126801,0.0612783895489743,0.18471899157311,-4.76044083037365
"ARHGAP29",0.257610949051739,8.17395688427359,1.92799876647237,0.0613016254462664,0.184769193795106,-4.76075988129127
"FMNL1",-0.390394115276834,3.92475648186365,-1.92731177738646,0.0613899039667776,0.185014711670904,-4.7619708576746
"METTL22",-0.202093081608791,7.60000254996097,-1.9272649741884,0.0613959221856145,0.185024764185171,-4.76205334622244
"LINC00598",-0.287082189275582,5.75185793919423,-1.92721060738522,0.0614029136128953,0.185037748585721,-4.76214916322684
"ANKDD1B",0.450853907580824,5.04609207098825,1.92699536929536,0.0614305993893695,0.185105004145433,-4.76252848086607
"BMP2K",0.371091044819188,8.59724011933498,1.92692055590377,0.0614402250477911,0.185122456902218,-4.76266031761385
"LYST-AS1",0.262395458641515,5.44498402478142,1.92686190552601,0.0614477720443397,0.185132484618998,-4.76276366883955
"PREPL",-0.568108560847454,5.53470290843207,-1.92661076123677,0.0614800977407034,0.18518942836076,-4.76320619558717
"NPHP3-AS1",-0.47709170808467,2.96448990030692,-1.92649189063948,0.0614954031103857,0.185211264302327,-4.76341563407867
"FAT1",-0.43506206056291,3.82387650316837,-1.92634034577567,0.0615149202611289,0.185233487432472,-4.76368262611539
"LINC02598",-0.667656485799193,2.12026845726544,-1.92626778183159,0.0615242675091065,0.185233487432472,-4.7638104633216
"UGDH",-0.225111850498165,7.93599571228576,-1.92617437682713,0.0615363011755346,0.185261630454259,-4.76397501079141
"TRPS1",-0.318810509400408,7.504057587316,-1.92608491409286,0.061547828845615,0.185271465125644,-4.76413260720904
"SP140L",-1.00995164466903,4.30820146638332,-1.92515317982059,0.0616679974388416,0.185525319271096,-4.76577358198311
"GASK1B-AS1",0.350001943081356,7.62686058567121,1.92514803051706,0.061668662120656,0.185525319271096,-4.76578264915292
"JARID2-AS1",0.319320324677898,4.81991427421202,1.92504436917504,0.0616820442334179,0.185546519137248,-4.76596517737627
"CCZ1",-0.345753812214816,6.08774361969624,-1.92490413498248,0.0617001516776172,0.185584799878119,-4.76621209072704
"CADM1",0.340342953468321,8.11668348338427,1.92471722177226,0.061724293561809,0.185625033877996,-4.76654116990831
"TRIM24",-0.198182292473616,9.10499349836617,-1.92468579778969,0.0617283531105771,0.185628187795506,-4.76659649236413
"LSM11",-0.205880110392998,6.85942144963003,-1.92451992406702,0.0617497855336741,0.185666715451607,-4.76688850360816
"ZCCHC17",0.474381252741807,3.73706884192115,1.92431688915888,0.0617760282406426,0.18570773951781,-4.76724590692851
"TIRAP",-0.231245545947856,6.7839525468043,-1.92333532889976,0.0619030324155322,0.186017042244884,-4.76897331626361
"TUBD1",-0.34783779373386,4.59973994780284,-1.92329116825677,0.0619087516413848,0.18601753945745,-4.76905101586156
"ZSCAN29",-0.361432249458954,4.99871338175813,-1.92322553713248,0.061917252339758,0.186026872881735,-4.76916648955731
"ZBTB5",-0.18588170646704,8.54675759269919,-1.92304006578676,0.0619412804550394,0.186073521227673,-4.76949279686711
"HMGXB4",-0.470633144318078,3.22061214402572,-1.92300089431159,0.0619463562092729,0.186073521227673,-4.7695617095427
"LINC01447",0.602108733358625,3.14707682935792,1.92298532106583,0.0619483742558508,0.186073521227673,-4.76958910655814
"IHO1",0.444638827485873,6.79806094809892,1.92298075361191,0.0619489661364335,0.186073521227673,-4.76959714175326
"PLEKHB2",-0.871841989436813,2.31553161979879,-1.92289028635156,0.0619606904787109,0.186092528406057,-4.76975629111215
"ATP13A2",-0.345959166585697,6.74933508331153,-1.92271094258899,0.0619839386471492,0.186113724357592,-4.77007177323322
"B9D2",-0.252126990635963,4.80394948006611,-1.9223908970848,0.0620254444956727,0.186186918724378,-4.77063470267727
"TIAM2",0.512188065595805,4.24431570371719,1.92154436358383,0.0621353444237838,0.186389818411115,-4.77212330375989
"SCIN",0.579556073081328,2.41390731290208,1.92150804207415,0.0621400635531761,0.186395867579809,-4.77218716190078
"TONSL",0.399999641915335,5.57198338119113,1.92132108679547,0.0621643588891805,0.18644441783731,-4.77251583897988
"PALMD",-0.21882531436402,11.270442038663,-1.92103669986662,0.062201331391187,0.186514752665109,-4.77301575566306
"IFIH1",-0.453675267011202,4.57508053989546,-1.9208158409314,0.0622300578061281,0.186576555681127,-4.77340395620257
"LBX2",0.555417846718306,2.97535567275141,1.92059219857177,0.0622591578762669,0.186639462716831,-4.7737970118241
"LDLRAD3",0.547024657636022,3.14860644703069,1.92011343030587,0.0623214939568276,0.186769507178344,-4.77463832978533
"SAMD14",0.393448165766419,4.14291171607706,1.91989930330192,0.0623493908584765,0.186804408666773,-4.7750145498639
"LRRC74B",-0.449675481181523,3.10756800611051,-1.91937127736081,0.0624182290388875,0.186971810174691,-4.77594214171652
"C19orf71",-0.290651148604648,4.90216703548556,-1.91927583372044,0.0624306788953191,0.186982973919149,-4.77610978679084
"MYO3B-AS1",0.638964146233956,1.93651994577128,1.91924456601109,0.0624347579811525,0.186987070995705,-4.77616470648455
"SMAP1",-0.435992990856538,7.41889266315759,-1.91915314185463,0.0624466862000717,0.187014674217062,-4.77632528284602
"COL8A1",-0.503918548311956,4.53436073040141,-1.91864560194828,0.0625129411726557,0.18718870979369,-4.77721660610149
"TBC1D23",-0.233550357330561,9.47085332492883,-1.91838154796195,0.0625474350431496,0.187251349723328,-4.77768025167582
"ARMCX3",-0.350944145386585,4.85198893382207,-1.91807180953664,0.062587917609544,0.187323757920945,-4.77822404663708
"PRPF39",-0.301802695273183,6.51024005425705,-1.91802571680549,0.0625939438177246,0.187333664790994,-4.77830496358217
"CIDEC",-0.359249296772258,5.23053461977697,-1.91785740535566,0.0626159532552412,0.187383273138108,-4.77860042499915
"PIKFYVE",-0.456545396377212,4.10048798906284,-1.9175009364502,0.0626625892803636,0.187503123655218,-4.7792261161359
"SLN",-0.916612583500018,3.91199913768968,-1.91748894714224,0.0626641583333735,0.187503123655218,-4.77924715867885
"REEP6",-0.394453444572608,5.21809638103305,-1.91742673632464,0.0626723004690121,0.187519351149528,-4.77935634371417
"USP4",-0.238206660045121,8.22302338245897,-1.91712917610631,0.0627112576504426,0.187619634761247,-4.77987854584093
"SLC35A3",-0.495074694375679,5.55158439803772,-1.91707625776501,0.0627181880053815,0.187620593407019,-4.77997140770732
"ZNF250",-0.174412525005966,8.28342021039804,-1.9169491302917,0.0627348397154097,0.187639200667865,-4.78019448422723
"TBC1D22A",-0.526002374087097,6.0025778457832,-1.91648111273748,0.0627961754401662,0.187765069114699,-4.78101563186182
"RANBP17",-0.241941440264334,6.11471739868058,-1.91646733047993,0.0627979824455382,0.187765069114699,-4.7810398106569
"METAP1D",0.415663061081261,4.1222088677299,1.9163414531772,0.0628144884107862,0.18780155688164,-4.78126063590708
"AHCYL2",-0.478380972811135,6.73074823180752,-1.91633273560419,0.062815631661629,0.18780155688164,-4.78127592861436
"SLC1A4",-0.338538462088763,4.59416787068084,-1.9161534538891,0.0628391472138202,0.187823794896827,-4.78159041894105
"MOB3C",-0.257352275773782,7.70811743511552,-1.91614000656814,0.0628409113415894,0.187823794896827,-4.78161400683322
"INTS6L",-0.468377897539831,6.36747103204736,-1.9161306969172,0.0628421326814438,0.187823794896827,-4.78163033677528
"RUNDC3B",-0.448681354548718,5.43705724933268,-1.91609017714833,0.062847448736901,0.187824245079875,-4.78170141123538
"ZNF200",-0.437097075099186,4.56133880359672,-1.91595598281844,0.062865057334634,0.187867888746034,-4.78193678850467
"TMEM184B",-0.314056751752906,8.17723200824196,-1.91551705969919,0.0629226811907838,0.187991220347774,-4.78270656647672
"USP6NL",0.201727897278676,8.42217840129243,1.91547110202942,0.062928717350282,0.188001110441347,-4.78278715809819
"ZBTB4",0.331621979612674,9.27630779674515,1.91537642245751,0.0629411542967568,0.188013833940288,-4.78295318370952
"LINC01936",-0.262847481815564,9.17381329497693,-1.9149030976335,0.0630033611122513,0.188177485512901,-4.78378308264076
"FZD4-DT",0.359596239206427,5.37883617462897,1.91484341874507,0.0630112081717632,0.188177485512901,-4.78388770801366
"TAS2R39",0.61034177433179,2.16051497049532,1.91479806043836,0.0630171728078409,0.188177485512901,-4.78396722562858
"HES1",0.557350393325034,5.59606763936578,1.9145042628668,0.0630558190588007,0.188262038866664,-4.78448224448106
"ZCWPW1",0.500587133707296,4.64121788861167,1.91441760163057,0.0630672224010878,0.188276255421505,-4.7846341467873
"ATP2B1-AS1",-0.291004771822515,5.03515339326985,-1.91392979368539,0.0631314438031986,0.188419043623982,-4.7854890852154
"PIGBOS1",-0.409917141471192,4.56853912049519,-1.91381918296398,0.0631460138532768,0.18844513183514,-4.78568291808834
"IGFL3",-0.336620842225224,4.05454139599195,-1.91380120904771,0.063148381716308,0.18844513183514,-4.78571441448991
"POMGNT1",0.76043958162015,3.90061569428432,1.91342485420319,0.0631979797934213,0.18856753187104,-4.78637386010185
"B4GALNT3",-0.306483552837426,8.64517226749805,-1.91337646872075,0.063204358721103,0.188571381277609,-4.78645863298527
"SLC35C2",-0.235851159828317,6.10392278511449,-1.91305910562357,0.0632462121790729,0.188655962966743,-4.78701461943401
"CDR2L",-0.257326336694813,8.04274322216471,-1.91274874207954,0.0632871655678215,0.188720472532866,-4.78755827013165
"RMC1",-0.387399157377121,7.13700232022977,-1.91263254649092,0.0633025037790889,0.188741729450275,-4.78776178638781
"MON1B",-0.462919144588465,4.13211429316532,-1.91239265194416,0.0633341807732821,0.188803529042759,-4.78818192889703
"PCBP4",-0.531192888572575,4.66123589212533,-1.9123636605968,0.0633380098720654,0.188806783112605,-4.78823270034678
"TRMT1",-0.376160878762536,6.63972906601457,-1.9122262516166,0.0633561611834606,0.188844567043661,-4.78847333089312
"ROBO4",0.492476601862283,5.04660175059742,1.91204623345451,0.0633799477997805,0.18889421248469,-4.78878855712221
"MICALL1",-0.411872246468982,3.79151942361356,-1.91203801987692,0.0633810332799868,0.18889421248469,-4.78880293917315
"CLSTN1",-0.26389688564096,8.89090600524619,-1.91184378144031,0.0634067078659979,0.188938073166762,-4.78914303769154
"ORAI3",-0.438937291675676,3.60216705260713,-1.91172261033644,0.0634227288795588,0.188969483792257,-4.78935518581461
"LINC01864",-0.301932054981553,4.3923883307245,-1.911542821194,0.0634465066652238,0.188999506098583,-4.78966994288834
"ACAT2",-0.368279962892774,6.25250208704312,-1.91098034966525,0.0635209450746726,0.189188564226807,-4.79065450537988
"SLC44A5",0.785630667238753,5.14480607331656,1.91090463186383,0.0635309714187565,0.189193916180986,-4.79078702529345
"NT5C",0.661142991042741,2.13294917382531,1.91080715773533,0.0635438806770225,0.189224189382766,-4.79095761637974
"SAA2",-0.433167928778416,2.78957367972759,-1.91075494954167,0.0635507959411772,0.1892284417417,-4.79104898386269
"CASTOR3",-0.274345204840818,6.2453099092344,-1.91055446778076,0.0635773568657425,0.189283014030487,-4.79139981994992
"CRYM",0.420407345294553,6.76390152928075,1.90992049064717,0.0636614123813042,0.189476011389917,-4.79250905867831
"TBXT",0.669296346150179,2.34992118380826,1.9097130226511,0.0636889401278328,0.189529184327703,-4.79287198954614
"CKAP5",-0.321769058309616,6.97826583627315,-1.90909212876559,0.0637713840694511,0.189631471900924,-4.79395794682394
"PSMD12",-0.509507684776984,2.49861574108714,-1.90885952778996,0.0638022930289395,0.189707024926968,-4.79436469637185
"THUMPD2",-0.355384726268724,6.44175551084051,-1.90876167088266,0.0638153004941572,0.189721163631278,-4.79453580666089
"LRRC34",-0.526117236831563,4.10804660863912,-1.90863086582315,0.0638326910926164,0.189756506385835,-4.79476451805039
"DDX51",-0.36855937536218,4.75488585910181,-1.90842850797947,0.0638596026852093,0.189820143826181,-4.79511831340402
"ATP8B4",-0.394290981551221,4.71943268989067,-1.90827827520328,0.0638795884583317,0.189863185346742,-4.79538095516753
"WWC1",0.601427833673607,3.26396257616454,1.90818113535912,0.0638925140283968,0.189885236891392,-4.79555076911134
"HHEX",-0.325547027552315,6.10517706886741,-1.90802295212373,0.063913566926284,0.189931699039428,-4.79582728017101
"STYX",-0.492847848514527,4.33855397540551,-1.90800103494219,0.0639164843939525,0.189931922819944,-4.79586559085468
"MIEN1",-0.261542191516408,8.21784839729407,-1.907572105549,0.0639736036020148,0.190060712488949,-4.79661527582815
"FMO4",0.422184357059715,4.70942129238277,1.90737183991709,0.0640002873608832,0.190099044757972,-4.7969652536467
"TRMT13",-0.51675308955206,4.33318264777048,-1.9070843700508,0.0640386070696969,0.190148201821197,-4.79746757397213
"SMN1",-0.240128288450689,8.02873333879864,-1.90708222758168,0.0640388927345624,0.190148201821197,-4.79747131745519
"ILF3",-0.224910435759485,9.22556839318982,-1.90692591280566,0.0640597378248638,0.190200158836475,-4.79774443304709
"GARIN1A",-0.329504588800941,5.92210436145983,-1.90688897689452,0.0640646642008142,0.190200158836475,-4.7978089653521
"GALNT7",0.424541421054116,4.82454486485181,1.90647844661198,0.0641194411145258,0.190334016728009,-4.79852615108674
"ADAM22",-0.519436309925591,2.81717753710793,-1.90641311372674,0.0641281621652145,0.190347708062267,-4.79864027422319
"COCH",0.368679298758787,5.16802606450497,1.9063774274356,0.0641329262290981,0.190353656755214,-4.79870260948813
"CIAO1",-0.679171518547278,1.91941621255116,-1.90621328093434,0.0641548434414076,0.190385936584221,-4.79898932111178
"WASF3-AS1",-0.652579359392467,2.26489013793363,-1.90608831544511,0.0641715334256506,0.190419079308485,-4.79920758237771
"EDIL3",0.71941939346412,10.1623884719739,1.90589744668837,0.0641970324277861,0.190470159448697,-4.79954092574587
"BTN2A1",2.07299779069487,6.20383688060563,1.90579321931272,0.0642109602943587,0.190495833894883,-4.79972294239577
"CD151",-0.290728527312712,6.6093835862615,-1.90524850337906,0.0642837926838133,0.190653759681901,-4.80067406948988
"CLDN24",-0.426994765879717,3.44462987736176,-1.90482952202221,0.064339861688471,0.190772330234516,-4.8014054995402
"RBM43",-0.273567304712809,7.53168099886181,-1.90473287623155,0.064352800994549,0.19079279046529,-4.80157419860539
"UBL3",-0.162031344980775,10.2028244692068,-1.90469161220429,0.0643583262596012,0.190796133682775,-4.80164622445774
"CP",0.302952757693694,5.0592142358968,1.90464453763168,0.0643646300553781,0.190803255175768,-4.80172839097751
"PLCL1",-0.32571376585255,10.1772117087871,-1.90397470464145,0.0644543853728964,0.191019731160624,-4.80289737283105
"NKX6-2",-0.404635041198135,3.37290048405195,-1.90394268460437,0.0644586786356981,0.191019731160624,-4.80295324521392
"PCDH9",0.985542731924599,8.12328112222305,1.90393423319256,0.0644598118461994,0.191019731160624,-4.80296799211707
"AKNA",-0.274962590110779,6.01000457290239,-1.90386230229358,0.0644694574177031,0.191031898870037,-4.8030935024572
"RANBP10",0.269306835155157,6.54092420314055,1.90379395510314,0.0644786235791597,0.191048318000895,-4.80321275606216
"CTNNB1",0.240878659936114,6.68677241698358,1.90329487471122,0.0645455900207307,0.191195848359706,-4.80408345513479
"ANP32B",-0.328517272596851,4.82230744072841,-1.9032533932183,0.0645511586783265,0.191195848359706,-4.80415581557338
"GOLGA8A",0.426099797500699,8.7534333413877,1.90320980911556,0.0645570100434879,0.191197982981898,-4.80423184241218
"ZNF227",-0.201739175403583,8.32493586885415,-1.90318498238607,0.0645603433488941,0.191197982981898,-4.80427514879497
"TAX1BP3",-0.535506464995481,6.670517441373,-1.90317602542392,0.0645615459716603,0.191197982981898,-4.80429077271343
"CADM4",-0.22719668034455,7.05884523659829,-1.90246768363704,0.0646567136389641,0.191414067891975,-4.80552616449222
"MAP10",-0.220811056754175,7.36525390823207,-1.90229981417095,0.0646792849926641,0.191470784423261,-4.80581888370155
"JMJD4",-0.399142537334536,6.05497778735133,-1.90218617867696,0.0646945680032438,0.191501474471404,-4.80601702137627
"TMEM254",-0.367779066747394,2.87524070293629,-1.90210470059367,0.0647055280212398,0.191517477796966,-4.80615908259066
"OGN",0.669130516774322,2.92877033431571,1.90207429906492,0.0647096178884495,0.191521364020356,-4.80621208793075
"PRIMPOL",-0.319891989992375,4.69598881286718,-1.90167034562059,0.0647639821242285,0.191621681655043,-4.80691631819688
"PNMA6A",-0.582617977749744,4.04204963786631,-1.90163665965067,0.0647685173661354,0.191621681655043,-4.8069750389045
"PNMA2",-0.338325579093284,6.76534596884287,-1.90135055107633,0.0648070479932995,0.191694561911818,-4.8074737431043
"REV3L",0.451356768935572,2.88716748641067,1.90085220592441,0.064874207747166,0.191843849775845,-4.80834224067855
"GPR62",-0.449081908371217,3.8454854742786,-1.90074830819729,0.0648882170968472,0.191868824573186,-4.80852328619031
"GABRB3",-0.360199700346992,3.73886599803249,-1.90053834913696,0.0649165354509302,0.191908298057697,-4.80888912249768
"IQSEC3-AS1",0.389302644826511,4.44340122478715,1.90053173726135,0.0649174274037125,0.191908298057697,-4.8089006426038
"CEACAM1",0.524966562951702,3.11801357450024,1.90044738710896,0.064928807298823,0.191931246331211,-4.80904760597856
"NAIF1",-0.248069237848448,5.87703380329262,-1.90041886840713,0.0649326552168641,0.191934394647372,-4.80909729293273
"EFCAB2",-0.386688495801121,5.31228032986476,-1.89973190175127,0.0650254040731605,0.192134440875927,-4.8102939809287
"ZNF17",-0.514592886565548,3.52212897835002,-1.8994144455656,0.0650683028812038,0.192203556885375,-4.81084686553867
"KPNA1",0.266639302178842,7.21178561987495,1.8992219336183,0.0650943294163348,0.19224750138503,-4.81118210903833
"FAM171A2",0.552324575768294,4.02882672542609,1.89913108833565,0.0651066142882055,0.192260292115382,-4.81134029879889
"MARF1",0.224742363550982,7.8725064603534,1.89906606893614,0.0651154079848587,0.192270312954728,-4.81145351387421
"ZNF333",-0.201612836121671,7.83286653148659,-1.89887718991024,0.0651409591343996,0.192319333568749,-4.81178238149804
"XRRA1",-0.389835060297333,3.16351514631278,-1.89839460775958,0.0652062808525468,0.192455910669338,-4.81262250932962
"TCEAL3",-0.283188079678592,5.39009928325366,-1.89837051907356,0.0652095429379697,0.192455910669338,-4.81266444074073
"ZNF470-DT",-0.234396016597215,5.75694147535968,-1.89815941034067,0.0652381372295877,0.192511303744656,-4.81303190101673
"SYNRG",-0.407360652790348,4.9893204688496,-1.89814969396135,0.0652394535540854,0.192511303744656,-4.81304881273918
"ZNF749",-0.24756133236286,6.32325811305374,-1.89795314029808,0.0652660865105409,0.192556871567438,-4.81339090644085
"CARD8-AS1",-0.228459183566761,6.48902940882762,-1.89731273194725,0.0653529262921875,0.192705913910739,-4.81450530875095
"LIX1L-AS1",-0.704436147302802,2.24027564727277,-1.8970381484783,0.0653901903104197,0.192782825754879,-4.81498302839757
"TM4SF1",-0.342968754308269,6.54374482687988,-1.89700362762816,0.0653948764606236,0.192788400491097,-4.81504308365543
"BMP5",-0.392918865637593,7.88603893971117,-1.89692629857147,0.0654053748009832,0.192805629109962,-4.81517760825654
"PPP4C",-0.214055883299622,8.342393093614,-1.89671070975372,0.0654346511781801,0.192847957087389,-4.81555263098802
"PDCD2L",-0.41711725525401,5.47168073498865,-1.89666664480058,0.0654406364616182,0.192857355756006,-4.81562927887238
"UBE2E1-AS1",0.621492872709914,1.66530643093978,1.89611763045514,0.065515247693029,0.193011261090437,-4.81658412760448
"CNTLN",-0.221930485198415,8.39811063297113,-1.89568757848439,0.0655737428053564,0.193142340335046,-4.81733191715825
"TTC39C",-0.528897548176117,3.11533733835721,-1.89546623487768,0.0656038671179315,0.193222817402901,-4.81771674272624
"CCAR2",-0.341221809974943,5.56712364657776,-1.89537792145801,0.0656158896632356,0.193237239827262,-4.8178702731295
"RCC1L",-0.32190380341459,5.75401961796311,-1.8951931113795,0.0656410548883687,0.193291074871949,-4.81819154118168
"KCTD3",-0.225745894095443,9.1080291467382,-1.89479203882785,0.06569569659937,0.19341068828525,-4.81888866428586
"PLIN4",-0.372485138208564,10.9039815779249,-1.89471302610939,0.0657064658047051,0.193420904908115,-4.81902598567042
"USP17L7",0.74767510322983,4.65309807948191,1.89470485098971,0.0657075801362497,0.193420904908115,-4.81904019347742
"RAB12",0.219193075152082,5.16407104237186,1.89452441890987,0.0657321785361179,0.193460286491254,-4.81935375940049
"PCDHAC1",0.615122907339897,2.96449151379556,1.89377984289261,0.0658337704498384,0.193660137064048,-4.8206474687155
"FAM120B",-0.36191953849629,8.00873815874022,-1.89325119637568,0.0659059820048721,0.193789886548262,-4.82156574344064
"HSCB",-0.49341808607465,4.20565863195674,-1.89315397727946,0.0659192692305722,0.19381243067749,-4.82173459288197
"UTRN",-0.458245719749446,3.79976225222804,-1.89304103308018,0.0659347085347954,0.193833035575842,-4.82193074459021
"ST7-AS1",-0.352468081870802,4.79912429553868,-1.89263859248249,0.065989746751881,0.193953500105567,-4.82262959009944
"GEMIN7-AS1",-0.518319117448159,3.7022210040475,-1.89217973122632,0.0660525491309615,0.194096728454792,-4.82342626155855
"CCDC197",5.48958764332598,-2.81320604693097,1.89193049094659,0.0660866830330981,0.194172213035391,-4.82385892386058
"PUDP",-0.264363699813112,8.39622706210852,-1.8913483201033,0.0661664712333606,0.194348687064643,-4.82486934526384
"AKT2",-0.492025603076259,4.43472366398976,-1.89129261183754,0.0661741105356611,0.194362848294206,-4.82496601962218
"ZKSCAN8",-0.326915114689974,5.31030415553334,-1.89071860903198,0.0662528678246656,0.194527896716355,-4.82596198904678
"TNRC6A",-0.299237697460289,5.11262465539248,-1.89009689082425,0.0663382625478629,0.194655878678584,-4.82704046940537
"SLC2A1-DT",-0.524489599200469,4.87849160138017,-1.8900930441717,0.0663387911895045,0.194655878678584,-4.82704714119433
"FBXO5",-0.610722370096374,4.8516726297656,-1.89005880715505,0.0663434965076518,0.194661403647271,-4.82710652275982
"ZNF449",-0.187229346528154,8.11171662233719,-1.88979575055633,0.0663796588699092,0.194717316059852,-4.8275627452969
"GLIPR1L2",-0.453048679689318,5.0232046313534,-1.88963827972456,0.0664013144426842,0.194756920903783,-4.82783582396161
"CNTNAP5",-0.553592678641015,3.40332842411902,-1.88963718993364,0.0664014643330791,0.194756920903783,-4.82783771376139
"EOGT",0.409453974003772,6.25459204754246,1.88956266996135,0.066411714534987,0.194770419334016,-4.82796693625602
"APOA1-AS",-0.355933839488348,4.43766381199595,-1.8893844665344,0.0664362318614906,0.194795382498623,-4.82827593556797
"C12orf50",-0.551486318698633,2.08737397939368,-1.88925743255901,0.0664537139971485,0.194810755913773,-4.8284961939223
"GDPD3",0.353664390238663,4.69779492179688,1.88825717021735,0.0665915055452097,0.195123465776749,-4.83023007551004
"VSIG10",-0.283762884948578,4.77886075061516,-1.88821715731359,0.0665970226230306,0.195131341616484,-4.83029941918034
"KRBOX4",-0.304590619892966,5.45410123818944,-1.88787757692893,0.0666438605571521,0.195218817694915,-4.83088787424245
"MLXIP",0.223998201431638,6.25369514218203,1.88752252186829,0.0666928630471412,0.195329175946381,-4.83150305173229
"UHRF1BP1",-0.396005777443097,9.51169442060816,-1.88704017776131,0.0667594825844254,0.195466187546605,-4.83233862039574
"ZNF319",-0.201175977400989,7.41114121206376,-1.88647096380049,0.0668381735156179,0.195616824298055,-4.83332444752922
"RIN3",0.540625900691817,3.41498758178839,1.88647035014303,0.0668382583934541,0.195616824298055,-4.83332551019591
"FAM111A-DT",-0.28064830482307,5.08034560765726,-1.88623041956672,0.0668714513844984,0.195670552745613,-4.83374097455701
"ALG13",-0.451813336029724,3.45832883085055,-1.88608651230146,0.0668913668797757,0.195694769345648,-4.83399014377957
"CFAP210",-0.380638270803512,3.81208160222157,-1.88582729310102,0.0669272533352404,0.195766260763032,-4.83443893102141
"PDC",-0.560017969349338,4.01510822292659,-1.88579204518682,0.0669321343490235,0.195772235201533,-4.83449995194099
"PTCD3",-0.62409926230549,2.37841532001977,-1.88513566756207,0.0670230830045272,0.195988384415426,-4.83563609571156
"C2CD3",-0.591986569986366,3.4857039074121,-1.88507222600973,0.0670318791616735,0.195994320287269,-4.83574589128339
"GRTP1",0.430001899953712,3.89753303993883,1.88492176495322,0.0670527445031615,0.196000330086164,-4.83600627556947
"PYGB",-0.335752438883294,7.44868671361163,-1.88485272100624,0.0670623211034095,0.196003402258757,-4.83612575561532
"RARB",0.581997724931312,5.71310159120331,1.8846806127645,0.0670861981217114,0.196048264245347,-4.83642357192739
"CSNK1G1",-0.178190122748395,8.55876796715753,-1.8843154821846,0.0671368777100243,0.196154810457527,-4.83705531991891
"GTF2H2C",-0.212960597390087,8.18095053212284,-1.88425550095959,0.0671452061476171,0.196170833566364,-4.83715908960731
"B3GAT1",-0.377616605303568,4.27362586703626,-1.88381182384177,0.0672068384997195,0.196276069246513,-4.83792658228761
"ST3GAL3",-0.535962406214158,4.03213851077999,-1.88344606876865,0.0672576828842481,0.196341419983348,-4.83855916957341
"TCF7L2",0.492653964771365,3.33429597175785,1.88307007756037,0.0673099845119354,0.196435900299927,-4.83920935481484
"INTS9-AS1",-0.321739057074108,4.18538748227255,-1.88284165699155,0.0673417755580087,0.196495809156115,-4.8396043001747
"GPR4",-0.32990528544862,6.98599646797879,-1.88267428010322,0.0673650788389483,0.196513534133666,-4.83989367421224
"PABPC4-AS1",-0.365462016143446,4.23753868784941,-1.88247883077151,0.0673922992746556,0.196576311312032,-4.84023155513338
"LRRTM2",-0.225585843188115,8.40646105514842,-1.8818777971735,0.0674760648167622,0.196770715420578,-4.84127040376058
"MLANA",-0.559491595953972,3.62252228953679,-1.88180832141441,0.0674857533335307,0.196774008937753,-4.84139047053946
"ZNF446",-0.294242632236409,6.11605067722896,-1.88175527459616,0.0674931516066061,0.196787261310827,-4.84148214264566
"MIR3175",-0.48683209163497,2.4725497134026,-1.88154761320786,0.0675221201610946,0.196838438966596,-4.84184098917265
"YRDC",-0.208847052669935,6.66624799872624,-1.88129067503011,0.0675579774952489,0.196917999655453,-4.84228494248307
"PEX13",-0.37485642364894,5.48419291297568,-1.88043612974848,0.0676773518165749,0.197189784907275,-4.84376111679021
"HMBOX1",0.357038833977594,3.99157152686322,1.88041853669834,0.0676798113429755,0.197189784907275,-4.843791501873
"CDH4",-0.32282085401852,4.18949275511046,-1.88028312880254,0.0676987440633809,0.197203293409274,-4.84402535795008
"MINCR",-0.403173817216434,4.33276462671513,-1.87989461264682,0.0677530914987963,0.197311604132584,-4.84469626709041
"RAVER1",-0.323300878082723,8.09435036990025,-1.8797827279502,0.0677687493638696,0.197348870276393,-4.84488945391672
"C11orf68",-0.300970583134247,6.04869189956429,-1.8795029540765,0.0678079162633239,0.197412916195924,-4.84537248663773
"TRAF3",0.560956749429276,3.28814820327283,1.87936412567446,0.0678273587071472,0.197444516525216,-4.84561215334848
"ADAMTS13",0.445142448373734,5.79566198371951,1.87931671790479,0.0678339990950556,0.197455512686165,-4.84569399249939
"PPP5D1P",-0.509047241604669,2.92691165653871,-1.87922230914248,0.0678472245493104,0.197485307743026,-4.84585696350282
"DTD2",-0.205161150848901,7.43073336019654,-1.87915580826892,0.067856541790296,0.19748779168186,-4.84597175507515
"CHEK2",0.564247984566852,2.67671508379612,1.87892597982931,0.0678887507976848,0.197539853289302,-4.84636845132468
"PEX16",-0.289671149028024,5.89033447121769,-1.87870094381389,0.0679203008403719,0.197598310581704,-4.84675683669802
"TMEM250",-0.525987043035132,3.28966939512598,-1.87867317356889,0.0679241950966067,0.197601304868102,-4.84680476216729
"B4GALT2",0.406598800731547,3.76383207088827,1.8785843419881,0.0679366533423028,0.197620876466412,-4.8469580624313
